id|title|releaseDate|storeReleaseDate|FinalPrice|OriginalPrice|PriceDiscountPercentage|PriceDiscountAmount|PriceCurrency|productState|storeLink|Developer|Publisher|OperatingSystem1|OperatingSystem2|OperatingSystem3|Tag1|Tag2|Tag3|Tag4|Tag5|Tag6|Tag7|Tag8|Tag9|Tag10
1250913100|Feudal Alloy|2019-01-17|2019-01-17|16.99|16.99||0.00|USD|default|https://www.gog.com/en/game/feudal_alloy|Attu Games|Attu Games|windows|linux|osx|{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Exploration', 'slug': 'exploration'}|{'name': 'Platformer', 'slug': 'platformer'}|{'name': 'Medieval', 'slug': 'medieval'}|{'name': 'Metroidvania', 'slug': 'metroidvania'}|{'name': 'Robots', 'slug': 'robots'}||
1196850762|while True: learn()|2019-01-17|2021-04-23|8.44|12.99|-35.0|4.55|USD|default|https://www.gog.com/en/game/while_true_learn|Luden.io|Luden.io|windows|linux|osx|{'name': 'Indie', 'slug': 'indie'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Sandbox', 'slug': 'sandbox'}|{'name': 'Logic', 'slug': 'logic'}|{'name': 'Investigation', 'slug': 'investigation'}|{'name': 'Education', 'slug': 'education'}|{'name': 'Cats', 'slug': 'cats'}|{'name': 'Underground', 'slug': 'underground'}
2005058230|YIIK: A Postmodern RPG|2019-01-17|2019-01-17|19.99|19.99||0.00|USD|default|https://www.gog.com/en/game/yiik_a_postmodern_rpg|Ackk Studios|Ysbryd Games|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Indie', 'slug': 'indie'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Choices Matter', 'slug': 'choices-matter'}|{'name': 'Funny', 'slug': 'funny'}|{'name': 'Mystery', 'slug': 'mystery'}|{'name': 'Third Person', 'slug': 'third-person'}|{'name': 'JRPG', 'slug': 'jrpg'}
1077893077|My Time At Portia|2019-01-15|2019-01-18|29.99|29.99||0.00|USD|default|https://www.gog.com/en/game/my_time_at_portia|Pathea Games|Focus Entertainment|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Exploration', 'slug': 'exploration'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Female Protagonist', 'slug': 'female-protagonist'}|{'name': 'Casual', 'slug': 'casual'}|{'name': 'Open World', 'slug': 'open-world'}|{'name': 'Sandbox', 'slug': 'sandbox'}|{'name': 'Survival', 'slug': 'survival'}|{'name': 'Relaxing', 'slug': 'relaxing'}|{'name': 'Cartoony', 'slug': 'cartoony'}
1813067232|Leylines|2019-01-11|2024-02-13|8.39|11.99|-30.0|3.60|USD|default|https://www.gog.com/en/game/leylines|Crystal Shard|Crystal Shard|windows|linux||{'name': 'Indie', 'slug': 'indie'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Exploration', 'slug': 'exploration'}|{'name': 'Top-Down', 'slug': 'top-down'}|{'name': 'Family Friendly', 'slug': 'family-friendly'}|{'name': 'Magic', 'slug': 'magic'}|{'name': 'Retro', 'slug': 'retro'}|{'name': 'Local Multiplayer', 'slug': 'local-multiplayer'}
1301888900|Odd Realm|2019-01-11|2020-12-02|14.99|14.99||0.00|USD|early-access|https://www.gog.com/en/game/odd_realm|Unknown Origin Games Inc|Unknown Origin Games Inc|windows|linux||{'name': 'Indie', 'slug': 'indie'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Management', 'slug': 'management'}|{'name': 'Survival', 'slug': 'survival'}|{'name': 'Managerial', 'slug': 'managerial'}|{'name': 'Building', 'slug': 'building'}|{'name': 'Crafting', 'slug': 'crafting'}|{'name': 'Base Building', 'slug': 'base-building'}|{'name': 'Procedural Generation', 'slug': 'procedural-generation'}|{'name': 'City builder', 'slug': 'city-builder'}
1436570317|Niplheim's Hunter - Branded Azel|2019-01-07|2022-10-21|8.99|19.99|-55.0|11.00|USD|default|https://www.gog.com/en/game/niplheims_hunter_branded_azel|Black Train|Kagura Games|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Female Protagonist', 'slug': 'female-protagonist'}|{'name': 'JRPG', 'slug': 'jrpg'}|{'name': 'Mature', 'slug': 'mature'}|{'name': 'NSFW', 'slug': 'nsfw'}|{'name': 'Crafting', 'slug': 'crafting'}|
1901459385|Hentai Mosaique Puzzle|2018-12-20|2023-06-23|0.99|0.99||0.00|USD|default|https://www.gog.com/en/game/hentai_mosaique_puzzle|Lil Hentai Games|Lil Hentai Games|windows|||{'name': 'Indie', 'slug': 'indie'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Casual', 'slug': 'casual'}|{'name': 'Sexual Content', 'slug': 'sexual-content'}|{'name': 'Nudity', 'slug': 'nudity'}|{'name': 'Mature', 'slug': 'mature'}|{'name': 'NSFW', 'slug': 'nsfw'}|{'name': 'Romance', 'slug': 'romance'}
1191741397|sweet pool|2018-12-20|2022-12-20|19.99|19.99||0.00|USD|default|https://www.gog.com/en/game/sweet_pool|Nitroplus|JAST USA|windows|||{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Visual Novel', 'slug': 'visual-novel'}|{'name': 'Violent', 'slug': 'violent'}|{'name': 'Sexual Content', 'slug': 'sexual-content'}|{'name': 'Gore', 'slug': 'gore'}|{'name': 'Psychological Horror', 'slug': 'psychological-horror'}|{'name': 'LGBTQ+', 'slug': 'lgbtq-plus'}
1862194530|Slave's Sword|2018-12-14|2022-10-21|5.99|14.99|-60.0|9.00|USD|default|https://www.gog.com/en/game/slaves_sword|Circle Poison|Kagura Games|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Female Protagonist', 'slug': 'female-protagonist'}|{'name': 'JRPG', 'slug': 'jrpg'}|{'name': 'Mature', 'slug': 'mature'}|{'name': 'Medieval', 'slug': 'medieval'}|{'name': 'NSFW', 'slug': 'nsfw'}|
1580300418|Book of Demons|2018-12-13|2018-12-13|6.24|24.99|-75.0|18.75|USD|default|https://www.gog.com/en/game/book_of_demons|Thing Trunk|Thing Trunk|windows|osx||{'name': 'Action', 'slug': 'action'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Roguelike', 'slug': 'roguelike'}|{'name': 'Roguelite', 'slug': 'roguelite'}|{'name': 'Hack and Slash', 'slug': 'hack-and-slash'}|{'name': 'Dungeon Crawler', 'slug': 'dungeon-crawler'}|{'name': 'Card Game', 'slug': 'card-game'}
1470920629|Acting Lessons|2018-12-10|2021-12-10|7.49|9.99|-25.0|2.50|USD|default|https://www.gog.com/en/game/acting_lessons|Dr PinkCake|Dr PinkCake|windows|linux||{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Visual Novel', 'slug': 'visual-novel'}|{'name': 'Sexual Content', 'slug': 'sexual-content'}|{'name': 'NSFW', 'slug': 'nsfw'}|{'name': 'Narrative', 'slug': 'narrative'}||||
1150392214|DUSK|2018-12-10|2019-10-03|19.99|19.99||0.00|USD|default|https://www.gog.com/en/game/dusk|David Szymanski|New Blood Interactive|windows|linux|osx|{'name': 'Action', 'slug': 'action'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Gore', 'slug': 'gore'}|{'name': 'FPS', 'slug': 'fps'}|{'name': 'Shooter', 'slug': 'shooter'}|{'name': 'Dark Comedy', 'slug': 'dark-comedy'}
1861477436|Jagged Alliance: Rage!|2018-12-06|2019-02-07|16.99|16.99||0.00|USD|default|https://www.gog.com/en/game/jagged_alliance_rage|Cliffhanger Productions|HandyGames|windows|||{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Female Protagonist', 'slug': 'female-protagonist'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Violent', 'slug': 'violent'}|{'name': 'Gore', 'slug': 'gore'}|{'name': 'Top-Down', 'slug': 'top-down'}|{'name': 'Stealth', 'slug': 'stealth'}|{'name': 'Military', 'slug': 'military'}|{'name': 'Tactical RPG', 'slug': 'tactical-rpg'}
1226193907|Mutant Year Zero: Road to Eden|2018-12-04|2019-04-24|13.99|34.99|-60.0|21.00|USD|default|https://www.gog.com/en/game/mutant_year_zero_road_to_eden|The Bearded Ladies|Funcom|windows|||{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Exploration', 'slug': 'exploration'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Difficult', 'slug': 'difficult'}
1144234422|Mutant Year Zero: Road to Eden Demo|2018-12-04|2019-04-24|0.0|0.0||0.00|USD|default|https://www.gog.com/en/game/mutant_year_zero_road_to_eden_demo|The Bearded Ladies|Funcom|windows|||{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Exploration', 'slug': 'exploration'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Difficult', 'slug': 'difficult'}
1683385187|Gekido Kintaro’s Revenge|2018-12-01|2018-12-10|9.99|9.99||0.00|USD|default|https://www.gog.com/en/game/gekido_kintaros_revenge|NAPS Team|NAPS Team|windows|||{'name': 'Action', 'slug': 'action'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}|{'name': 'Realistic', 'slug': 'realistic'}|{'name': 'Arcade', 'slug': 'arcade'}|{'name': 'Fighting', 'slug': 'fighting'}|{'name': 'Local Multiplayer', 'slug': 'local-multiplayer'}|"{'name': ""Beat 'em up"", 'slug': 'beat-em-up'}"|{'name': 'Remake', 'slug': 'remake'}
1770251309|Saboteur!|2018-11-30|2021-06-24|7.99|7.99||0.00|USD|default|https://www.gog.com/en/game/the_saboteur|Clive Townsend|SimFabric|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': 'Indie', 'slug': 'indie'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Exploration', 'slug': 'exploration'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}
1858508334|Asterix & Obelix XXL 2|2018-11-29|2018-11-29|19.99|19.99||0.00|USD|default|https://www.gog.com/en/game/asterix_obelix_xxl_2|OSome Studio|Microids|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Funny', 'slug': 'funny'}|"{'name': ""Beat 'em up"", 'slug': 'beat-em-up'}"|||||
1951847103|Parkitect|2018-11-29|2018-11-29|14.99|29.99|-50.0|15.00|USD|default|https://www.gog.com/en/game/parkitect|Texel Raptor|Texel Raptor|windows|linux|osx|{'name': 'Indie', 'slug': 'indie'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Casual', 'slug': 'casual'}|{'name': 'Management', 'slug': 'management'}|{'name': 'Multiplayer', 'slug': 'multiplayer'}|{'name': 'Sandbox', 'slug': 'sandbox'}|{'name': 'Resource Management', 'slug': 'resource-management'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Family Friendly', 'slug': 'family-friendly'}|{'name': 'Relaxing', 'slug': 'relaxing'}
1246703238|Darksiders III|2018-11-27|2018-11-27|39.99|39.99||0.00|USD|default|https://www.gog.com/en/game/darksiders_iii|Gunfire Games|THQ Nordic GmbH|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Female Protagonist', 'slug': 'female-protagonist'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Third Person', 'slug': 'third-person'}|{'name': 'Violent', 'slug': 'violent'}
1604161214|Loria|2018-11-27|2019-08-21|0.0|0.0||0.00|USD|default|https://www.gog.com/en/game/loria|Loria|Loria|windows|linux|osx|{'name': 'Indie', 'slug': 'indie'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Management', 'slug': 'management'}|{'name': 'Real-Time', 'slug': 'real-time'}|{'name': 'Resource Management', 'slug': 'resource-management'}|{'name': 'Top-Down', 'slug': 'top-down'}|{'name': 'Magic', 'slug': 'magic'}|{'name': 'War', 'slug': 'war'}
1332360896|Loria Demo|2018-11-27|2019-08-21|0.0|0.0||0.00|USD|default|https://www.gog.com/en/game/loria_demo|Loria|Loria|windows|linux|osx|{'name': 'Indie', 'slug': 'indie'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Management', 'slug': 'management'}|{'name': 'Real-Time', 'slug': 'real-time'}|{'name': 'Resource Management', 'slug': 'resource-management'}|{'name': 'Top-Down', 'slug': 'top-down'}|{'name': 'Magic', 'slug': 'magic'}|{'name': 'War', 'slug': 'war'}
1405735336|Age of Civilizations II|2018-11-21|2019-02-18|4.49|4.99|-10.0|0.50|USD|default|https://www.gog.com/en/game/age_of_civilizations_ii|Łukasz Jakowski|Łukasz Jakowski Games|windows|||{'name': 'Indie', 'slug': 'indie'}|{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Casual', 'slug': 'casual'}|{'name': 'Open World', 'slug': 'open-world'}|{'name': 'Multiplayer', 'slug': 'multiplayer'}|{'name': 'Sandbox', 'slug': 'sandbox'}|{'name': 'Historical', 'slug': 'historical'}|{'name': 'War', 'slug': 'war'}|{'name': 'Grand Strategy', 'slug': 'grand-strategy'}
1656388860|Bad North: Jotunn Edition|2018-11-16|2018-11-16|4.49|14.99|-70.0|10.50|USD|default|https://www.gog.com/en/game/bad_north|Plausible Concept|Raw Fury|windows|osx||{'name': 'Action', 'slug': 'action'}|{'name': 'Indie', 'slug': 'indie'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Casual', 'slug': 'casual'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Real-Time', 'slug': 'real-time'}|{'name': 'Difficult', 'slug': 'difficult'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Roguelike', 'slug': 'roguelike'}|{'name': 'Roguelite', 'slug': 'roguelite'}
2034253881|Bad North: Jotunn Edition - Demo|2018-11-16|2019-11-13|0.0|0.0||0.00|USD|default|https://www.gog.com/en/game/bad_north_jotunn_edition_demo|Plausible Concept|Raw Fury|windows|osx||{'name': 'Action', 'slug': 'action'}|{'name': 'Indie', 'slug': 'indie'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Real-Time', 'slug': 'real-time'}|{'name': 'Difficult', 'slug': 'difficult'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Roguelike', 'slug': 'roguelike'}|{'name': 'Roguelite', 'slug': 'roguelite'}|{'name': 'RTS', 'slug': 'rts'}
1373156178|Dark Fantasy: Jigsaw Puzzle|2018-11-16|2023-12-20|0.89|2.99|-70.0|2.10|USD|default|https://www.gog.com/en/game/dark_fantasy_jigsaw_puzzle|NAISU|MediBang Inc.|windows|osx||{'name': 'Indie', 'slug': 'indie'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Casual', 'slug': 'casual'}|{'name': 'Sexual Content', 'slug': 'sexual-content'}|{'name': 'Nudity', 'slug': 'nudity'}
1994956094|Armored Brigade|2018-11-15|2020-01-22|39.99|39.99||0.00|USD|default|https://www.gog.com/en/game/armored_brigade|Veitikka Studios|Slitherine Ltd.|windows|||{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Real-Time', 'slug': 'real-time'}|{'name': 'Historical', 'slug': 'historical'}|{'name': 'War', 'slug': 'war'}|{'name': 'RTS', 'slug': 'rts'}|{'name': 'Military', 'slug': 'military'}|{'name': 'Modern', 'slug': 'modern'}||
2111088471|Warhammer 40,000: Mechanicus|2018-11-15|2019-07-25|29.99|29.99||0.00|USD|default|https://www.gog.com/en/game/warhammer_40000_mechanicus|Bulwark Studios|Kasedo Games|windows|linux|osx|{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Sci-fi', 'slug': 'sci-fi'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Science', 'slug': 'science'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Difficult', 'slug': 'difficult'}|{'name': 'Dungeon Crawler', 'slug': 'dungeon-crawler'}|{'name': 'Robots', 'slug': 'robots'}
2078420771|DISTRAINT 2|2018-11-13|2019-01-23|8.99|8.99||0.00|USD|default|https://www.gog.com/en/game/distraint_2|Jesse Makkonen|Jesse Makkonen|windows|||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Mystery', 'slug': 'mystery'}|{'name': 'Gore', 'slug': 'gore'}
2135482822|Golf Peaks|2018-11-13|2023-04-07|1.49|4.99|-70.0|3.50|USD|default|https://www.gog.com/en/game/golf_peaks|Afterburn|Afterburn|windows|osx||{'name': 'Indie', 'slug': 'indie'}|{'name': 'Strategy', 'slug': 'strategy'}|{'name': 'Turn-Based', 'slug': 'turn-based'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Casual', 'slug': 'casual'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Family Friendly', 'slug': 'family-friendly'}|||
1630979979|Pocket Waifu Rekindled DEMO|2018-11-13|2024-02-27|0.0|0.0||0.00|USD|default|https://www.gog.com/en/game/pocket_waifu_rekindled_demo|JNT Games|JNT Games|windows|||{'name': 'Indie', 'slug': 'indie'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Casual', 'slug': 'casual'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Sexual Content', 'slug': 'sexual-content'}|{'name': 'Nudity', 'slug': 'nudity'}|{'name': 'Mature', 'slug': 'mature'}|{'name': 'NSFW', 'slug': 'nsfw'}|{'name': 'Demo', 'slug': 'demo'}
2020235723|Thief Simulator|2018-11-09|2019-08-30|19.99|19.99||0.00|USD|default|https://www.gog.com/en/game/thief_simulator|Noble Muffins|PlayWay|windows|||{'name': 'Indie', 'slug': 'indie'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Exploration', 'slug': 'exploration'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'First-Person', 'slug': 'first-person'}|{'name': 'Casual', 'slug': 'casual'}|{'name': 'Funny', 'slug': 'funny'}|{'name': 'Open World', 'slug': 'open-world'}|{'name': 'Real-Time', 'slug': 'real-time'}|{'name': 'Sandbox', 'slug': 'sandbox'}
1872925986|Rage in Peace|2018-11-08|2021-11-10|12.99|12.99||0.00|USD|default|https://www.gog.com/en/game/rage_in_peace|Rolling Glory Jam|Toge Productions, Neon Doctrine|windows|osx||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': 'Indie', 'slug': 'indie'}|{'name': 'Violent', 'slug': 'violent'}|{'name': 'Gore', 'slug': 'gore'}|{'name': 'Relaxing', 'slug': 'relaxing'}|{'name': 'Emotional', 'slug': 'emotional'}|{'name': 'Dark Comedy', 'slug': 'dark-comedy'}|{'name': 'Supernatural', 'slug': 'supernatural'}|{'name': 'Philosophical', 'slug': 'philosophical'}
2140593445|Holy Potatoes! A Spy Story?!|2018-11-07|2018-11-07|9.99|9.99||0.00|USD|default|https://www.gog.com/en/game/holy_potatoes_a_spy_story|Daylight Studios|Daedalic Entertainment|windows|linux|osx|{'name': 'Indie', 'slug': 'indie'}|{'name': 'Strategy', 'slug': 'strategy'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Casual', 'slug': 'casual'}|{'name': 'Management', 'slug': 'management'}|{'name': 'Funny', 'slug': 'funny'}|{'name': 'Isometric', 'slug': 'isometric'}|{'name': 'Espionage', 'slug': 'espionage'}|
1452983471|Steel Rats™|2018-11-07|2018-11-07|9.99|9.99||0.00|USD|default|https://www.gog.com/en/game/steel_rats|Tate Multimedia|Tate Multimedia|windows|||{'name': 'Action', 'slug': 'action'}|{'name': 'Indie', 'slug': 'indie'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Platformer', 'slug': 'platformer'}|{'name': 'Violent', 'slug': 'violent'}|{'name': 'Physics', 'slug': 'physics'}|{'name': 'Racing', 'slug': 'racing'}|||
1645340422|TSIOQUE|2018-11-07|2018-11-07|13.99|13.99||0.00|USD|default|https://www.gog.com/en/game/tsioque|OhNoo Studio, Smile|OhNoo Studio|windows|osx||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Female Protagonist', 'slug': 'female-protagonist'}|{'name': 'Dark', 'slug': 'dark'}|{'name': 'Casual', 'slug': 'casual'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Funny', 'slug': 'funny'}
1365195229|True Fear: Forsaken Souls Part 2|2018-11-02|2018-12-19|2.49|9.99|-75.0|7.50|USD|default|https://www.gog.com/en/game/true_fear_forsaken_souls_part_2|Goblinz|Digital Lounge |windows|osx||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Female Protagonist', 'slug': 'female-protagonist'}|{'name': 'Casual', 'slug': 'casual'}|{'name': 'Horror', 'slug': 'horror'}|{'name': 'Point&Click', 'slug': 'point-and-click'}|{'name': 'Logic', 'slug': 'logic'}|{'name': 'Hidden Object', 'slug': 'hidden-object'}||
1815949873|Orphan|2018-10-31|2018-10-31|14.99|14.99||0.00|USD|default|https://www.gog.com/en/game/orphan|Windy Hill|2Dimensions|windows|linux|osx|{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Action', 'slug': 'action'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Platformer', 'slug': 'platformer'}||||||
1813215380|The Witch's House MV|2018-10-31|2019-04-25|14.99|14.99||0.00|USD|default|https://www.gog.com/en/game/the_witchs_house_mv|Fummy|DANGEN Entertainment|windows|osx||{'name': 'Adventure', 'slug': 'adventure'}|{'name': 'Indie', 'slug': 'indie'}|{'name': 'Story Rich', 'slug': 'story-rich'}|{'name': 'Role-playing', 'slug': 'role-playing'}|{'name': 'Atmospheric', 'slug': 'atmospheric'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Puzzle', 'slug': 'puzzle'}|{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}|{'name': 'Female Protagonist', 'slug': 'female-protagonist'}|{'name': 'Dark', 'slug': 'dark'}
1594591834|Mutant Football League: Dynasty Edition|2018-10-30|2018-10-30|19.99|19.99||0.00|USD|default|https://www.gog.com/en/game/mutant_football_league_dynasty_edition|Digital Dreams Entertainment|Digital Dreams Entertainment|windows|||{'name': 'Indie', 'slug': 'indie'}|{'name': 'Fantasy', 'slug': 'fantasy'}|{'name': 'Tactical', 'slug': 'tactical'}|{'name': 'Funny', 'slug': 'funny'}|{'name': 'Real-Time', 'slug': 'real-time'}|{'name': 'Multiplayer', 'slug': 'multiplayer'}|{'name': 'Violent', 'slug': 'violent'}|{'name': 'Gore', 'slug': 'gore'}|{'name': 'Local Co-Op', 'slug': 'local-co-op'}|{'name': 'Fighting', 'slug': 'fighting'}
1660194629|Project Hospital|2018-10-30|2018-10-30|24.99|24.99||0.00|USD|default|https://www.gog.com/en/game/project_hospital|Oxymoron Games|Oxymoron Games|windows|linux|osx|{'name': 'Indie', 'slug': 'indie'}|{'name': 'Strategy', 'slug': 'strategy'}|{'name': '2D', 'slug': 'two-dimensional'}|{'name': 'Simulation', 'slug': 'simulation'}|{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}|{'name': 'Management', 'slug': 'management'}|{'name': 'Real-Time', 'slug': 'real-time'}|{'name': 'Sandbox', 'slug': 'sandbox'}|{'name': 'Resource Management', 'slug': 'resource-management'}|{'name': 'Isometric', 'slug': 'isometric'}
